Datum;Uhrzeit;T-DHT22;FR-DHT22;FA-DHT22;CO2-PASCO2
2021.01.28;02:56:29;20,3;35,8;6,3;505
2021.01.28;02:56:57;20,3;36,1;6,3;507
2021.01.28;02:57:15;20,3;35,3;6,2;505
2021.01.28;02:57:33;20,3;35,7;6,3;512
2021.01.28;02:57:52;20,3;35,8;6,3;508
2021.01.28;02:58:20;20,3;36,1;6,3;508
2021.01.28;02:58:38;20,4;35,9;6,4;507
2021.01.28;02:58:56;20,3;35,8;6,3;497
2021.01.28;02:59:15;20,3;35,7;6,3;505
2021.01.28;02:59:42;20,3;35,9;6,3;499
2021.01.28;03:00:01;20,3;35,8;6,3;501
2021.01.28;03:00:19;20,3;35,8;6,3;502
2021.01.28;03:00:37;20,3;36,0;6,3;507
2021.01.28;03:01:05;20,3;36,0;6,3;509
2021.01.28;03:01:24;20,3;35,8;6,3;499
2021.01.28;03:01:42;20,3;35,8;6,3;507
2021.01.28;03:02:00;20,3;35,8;6,3;506
2021.01.28;03:02:28;20,3;35,9;6,3;506
2021.01.28;03:02:46;20,3;35,8;6,3;493
2021.01.28;03:03:05;20,3;36,0;6,3;495
2021.01.28;03:03:23;20,3;35,8;6,3;497
2021.01.28;03:03:51;20,3;36,1;6,3;494
2021.01.28;03:04:09;20,3;35,8;6,3;499
2021.01.28;03:04:28;20,3;35,7;6,3;506
2021.01.28;03:04:46;20,3;35,7;6,3;506
2021.01.28;03:05:14;20,3;36,0;6,3;506
2021.01.28;03:05:32;20,3;35,7;6,3;497
2021.01.28;03:05:50;20,3;36,1;6,3;501
2021.01.28;03:06:09;20,3;35,7;6,3;484
2021.01.28;03:06:37;20,3;36,0;6,3;495
2021.01.28;03:06:55;20,3;35,9;6,3;501
2021.01.28;03:07:13;20,3;35,7;6,3;502
2021.01.28;03:07:32;20,3;35,7;6,3;495
2021.01.28;03:07:59;20,3;36,0;6,3;497
2021.01.28;03:08:18;20,3;36,0;6,3;499
2021.01.28;03:08:36;20,3;35,7;6,3;496
2021.01.28;03:08:54;20,3;35,7;6,3;500
2021.01.28;03:09:22;20,3;36,0;6,3;500
2021.01.28;03:09:41;20,3;36,0;6,3;489
2021.01.28;03:09:59;20,3;36,1;6,3;500
2021.01.28;03:10:17;20,3;35,8;6,3;529
2021.01.28;03:10:45;20,3;36,1;6,3;499
2021.01.28;03:11:03;20,3;36,0;6,3;500
2021.01.28;03:11:22;20,3;35,9;6,3;499
2021.01.28;03:11:40;20,3;35,7;6,3;507
2021.01.28;03:12:08;20,3;36,0;6,3;498
2021.01.28;03:12:26;20,3;35,7;6,3;503
2021.01.28;03:12:45;20,3;35,7;6,3;501
2021.01.28;03:13:03;20,3;36,0;6,3;484
2021.01.28;03:13:31;20,3;36,0;6,3;497
2021.01.28;03:13:49;20,3;35,8;6,3;490
2021.01.28;03:14:07;20,3;35,8;6,3;502
2021.01.28;03:14:26;20,4;36,0;6,4;489
2021.01.28;03:14:54;20,3;36,1;6,3;499
2021.01.28;03:15:12;20,3;35,8;6,3;485
2021.01.28;03:15:30;20,3;35,7;6,3;497
2021.01.28;03:15:49;20,3;35,8;6,3;505
2021.01.28;03:16:17;20,3;36,0;6,3;497
2021.01.28;03:16:35;20,3;35,8;6,3;488
2021.01.28;03:16:53;20,3;35,7;6,3;498
2021.01.28;03:17:11;20,3;35,8;6,3;499
2021.01.28;03:17:39;20,3;36,1;6,3;494
2021.01.28;03:17:58;20,3;36,0;6,3;498
2021.01.28;03:18:16;20,3;36,2;6,4;497
2021.01.28;03:18:34;20,3;35,7;6,3;484
2021.01.28;03:19:02;20,3;36,1;6,3;500
2021.01.28;03:19:20;20,3;36,2;6,4;502
2021.01.28;03:19:39;20,3;36,0;6,3;504
2021.01.28;03:19:57;20,3;35,7;6,3;498
2021.01.28;03:20:25;20,3;36,1;6,3;494
2021.01.28;03:20:43;20,3;35,8;6,3;499
2021.01.28;03:21:02;20,3;35,8;6,3;495
2021.01.28;03:21:20;20,3;35,2;6,2;499
2021.01.28;03:21:48;20,3;35,8;6,3;501
2021.01.28;03:22:06;20,3;35,9;6,3;500
2021.01.28;03:22:24;20,3;35,8;6,3;502
2021.01.28;03:22:43;20,3;35,8;6,3;498
2021.01.28;03:23:11;20,3;35,9;6,3;493
2021.01.28;03:23:29;20,3;35,9;6,3;496
2021.01.28;03:23:47;20,3;34,8;6,1;492
2021.01.28;03:24:06;20,3;35,7;6,3;491
2021.01.28;03:24:34;20,3;36,1;6,3;495
2021.01.28;03:24:52;20,3;35,8;6,3;501
2021.01.28;03:25:10;20,3;35,8;6,3;495
2021.01.28;03:25:28;20,3;35,8;6,3;492
2021.01.28;03:25:56;20,3;36,1;6,3;494
2021.01.28;03:26:15;20,3;35,8;6,3;487
2021.01.28;03:26:33;20,3;35,7;6,3;496
2021.01.28;03:26:51;20,3;35,8;6,3;494
2021.01.28;03:27:19;20,3;34,8;6,1;495
2021.01.28;03:27:38;20,3;35,9;6,3;505
2021.01.28;03:27:56;20,3;35,8;6,3;493
2021.01.28;03:28:14;20,3;36,1;6,3;491
2021.01.28;03:28:42;20,3;36,0;6,3;500
2021.01.28;03:29:00;20,3;35,8;6,3;496
2021.01.28;03:29:19;20,3;35,8;6,3;488
2021.01.28;03:29:37;20,3;35,7;6,3;498
2021.01.28;03:30:05;20,3;36,0;6,3;493
2021.01.28;03:30:23;20,3;35,8;6,3;494
2021.01.28;03:30:41;20,3;35,8;6,3;485
2021.01.28;03:31:00;20,3;36,1;6,3;496
2021.01.28;03:31:28;20,3;34,9;6,1;491
2021.01.28;03:31:46;20,3;35,8;6,3;493
2021.01.28;03:32:04;20,3;36,0;6,3;499
2021.01.28;03:32:23;20,3;35,8;6,3;495
2021.01.28;03:32:51;20,3;36,1;6,3;493
2021.01.28;03:33:09;20,3;35,8;6,3;493
2021.01.28;03:33:27;20,3;35,7;6,3;497
2021.01.28;03:33:45;20,3;35,7;6,3;493
2021.01.28;03:34:13;20,3;36,0;6,3;492
2021.01.28;03:34:32;20,3;35,2;6,2;495
2021.01.28;03:34:50;20,3;35,7;6,3;486
2021.01.28;03:35:08;20,3;35,7;6,3;494
2021.01.28;03:35:36;20,3;35,9;6,3;481
2021.01.28;03:35:54;20,3;35,7;6,3;486
2021.01.28;03:36:13;20,3;35,6;6,3;485
2021.01.28;03:36:31;20,3;35,6;6,3;487
2021.01.28;03:36:59;20,3;35,9;6,3;481
2021.01.28;03:37:17;20,3;35,9;6,3;489
2021.01.28;03:37:36;20,3;34,9;6,1;481
2021.01.28;03:37:54;20,3;35,6;6,3;488
2021.01.28;03:38:22;20,3;35,9;6,3;489
2021.01.28;03:38:40;20,3;35,6;6,3;484
2021.01.28;03:38:58;20,3;35,6;6,3;484
2021.01.28;03:39:17;20,3;35,5;6,2;484
2021.01.28;03:39:45;20,3;35,7;6,3;485
2021.01.28;03:40:03;20,3;35,7;6,3;486
2021.01.28;03:40:21;20,3;35,5;6,2;494
2021.01.28;03:40:40;20,3;35,6;6,3;495
2021.01.28;03:41:07;20,3;35,9;6,3;492
2021.01.28;03:41:26;20,3;35,8;6,3;486
2021.01.28;03:41:44;20,3;35,6;6,3;486
2021.01.28;03:42:02;20,3;35,6;6,3;487
2021.01.28;03:42:30;20,3;35,8;6,3;494
2021.01.28;03:42:49;20,3;35,7;6,3;492
2021.01.28;03:43:07;20,3;35,5;6,2;487
2021.01.28;03:43:25;20,3;35,7;6,3;497
2021.01.28;03:43:53;20,3;35,8;6,3;485
2021.01.28;03:44:11;20,3;35,8;6,3;486
2021.01.28;03:44:30;20,3;35,7;6,3;490
2021.01.28;03:44:48;20,3;35,9;6,3;493
2021.01.28;03:45:16;20,3;35,7;6,3;484
2021.01.28;03:45:34;20,3;35,6;6,3;482
2021.01.28;03:45:53;20,3;35,6;6,3;500
2021.01.28;03:46:11;20,4;35,6;6,3;490
2021.01.28;03:46:39;20,3;36,0;6,3;484
2021.01.28;03:46:57;20,3;35,6;6,3;497
2021.01.28;03:47:15;20,3;35,6;6,3;493
2021.01.28;03:47:34;20,3;35,6;6,3;497
2021.01.28;03:48:02;20,3;35,1;6,2;480
2021.01.28;03:48:20;20,3;35,6;6,3;487
2021.01.28;03:48:38;20,3;35,7;6,3;492
2021.01.28;03:48:56;20,3;36,0;6,3;484
2021.01.28;03:49:24;20,3;35,5;6,2;490
2021.01.28;03:49:43;20,3;35,7;6,3;476
2021.01.28;03:50:01;20,3;35,5;6,2;487
2021.01.28;03:50:19;20,3;35,3;6,2;483
2021.01.28;03:50:47;20,3;35,9;6,3;484
2021.01.28;03:51:06;20,3;35,7;6,3;487
2021.01.28;03:51:24;20,3;35,6;6,3;489
2021.01.28;03:51:42;20,3;35,6;6,3;483
2021.01.28;03:52:10;20,3;35,8;6,3;483
2021.01.28;03:52:28;20,3;35,9;6,3;492
2021.01.28;03:52:47;20,3;35,6;6,3;491
2021.01.28;03:53:05;20,3;35,6;6,3;494
2021.01.28;03:53:33;20,3;35,9;6,3;488
2021.01.28;03:53:51;20,3;35,6;6,3;495
2021.01.28;03:54:10;20,3;35,5;6,2;493
2021.01.28;03:54:28;20,3;35,5;6,2;486
2021.01.28;03:54:56;20,3;36,0;6,3;492
2021.01.28;03:55:14;20,3;35,7;6,3;487
2021.01.28;03:55:32;20,3;35,6;6,3;485
2021.01.28;03:55:51;20,3;35,5;6,2;482
2021.01.28;03:56:19;20,3;34,6;6,1;494
2021.01.28;03:56:37;20,3;35,7;6,3;488
2021.01.28;03:56:55;20,3;35,6;6,3;484
2021.01.28;03:57:14;20,3;35,5;6,2;496
2021.01.28;03:57:41;20,3;35,9;6,3;492
2021.01.28;03:58:00;20,3;35,7;6,3;488
2021.01.28;03:58:18;20,3;35,6;6,3;487
2021.01.28;03:58:36;20,3;35,5;6,2;485
2021.01.28;03:59:04;20,3;34,6;6,1;486
2021.01.28;03:59:23;20,3;34,6;6,1;497
2021.01.28;03:59:41;20,3;35,4;6,2;489
2021.01.28;03:59:59;20,3;35,7;6,3;483
2021.01.28;04:00:27;20,3;36,0;6,3;496
2021.01.28;04:00:45;20,3;35,6;6,3;478
2021.01.28;04:01:04;20,3;35,5;6,2;491
2021.01.28;04:01:22;20,3;35,5;6,2;488
2021.01.28;04:01:50;20,3;35,7;6,3;486
2021.01.28;04:02:08;20,3;35,9;6,3;485
2021.01.28;04:02:27;20,3;35,9;6,3;486
2021.01.28;04:02:45;20,3;35,6;6,3;482
2021.01.28;04:03:13;20,3;35,8;6,3;478
2021.01.28;04:03:31;20,3;35,6;6,3;490
2021.01.28;04:03:49;20,3;35,5;6,2;476
2021.01.28;04:04:08;20,3;35,5;6,2;490
2021.01.28;04:04:36;20,3;35,8;6,3;479
2021.01.28;04:04:54;20,3;35,6;6,3;484
2021.01.28;04:05:12;20,3;35,4;6,2;488
2021.01.28;04:05:31;20,3;35,5;6,2;487
2021.01.28;04:05:58;20,3;35,8;6,3;492
2021.01.28;04:06:17;20,3;35,6;6,3;484
2021.01.28;04:06:35;20,3;35,6;6,3;489
2021.01.28;04:06:53;20,3;35,6;6,3;484
2021.01.28;04:07:21;20,3;34,6;6,1;495
2021.01.28;04:07:40;20,3;35,6;6,3;489
2021.01.28;04:07:58;20,3;36,1;6,3;486
2021.01.28;04:08:16;20,3;35,7;6,3;494
2021.01.28;04:08:44;20,3;36,0;6,3;490
2021.01.28;04:09:02;20,3;35,7;6,3;491
2021.01.28;04:09:21;20,3;35,6;6,3;480
2021.01.28;04:09:39;20,3;35,6;6,3;486
2021.01.28;04:10:07;20,3;35,4;6,2;491
2021.01.28;04:10:25;20,3;35,7;6,3;487
2021.01.28;04:10:44;20,3;35,6;6,3;479
2021.01.28;04:11:02;20,3;35,6;6,3;486
2021.01.28;04:11:30;20,3;35,9;6,3;495
2021.01.28;04:11:48;20,3;35,7;6,3;486
2021.01.28;04:12:06;20,3;35,6;6,3;485
2021.01.28;04:12:25;20,3;35,6;6,3;476
2021.01.28;04:12:53;20,3;35,9;6,3;483
2021.01.28;04:13:11;20,3;35,6;6,3;496
2021.01.28;04:13:29;20,3;35,5;6,2;489
2021.01.28;04:13:48;20,3;35,6;6,3;484
2021.01.28;04:14:15;20,3;35,7;6,3;485
2021.01.28;04:14:34;20,3;35,6;6,3;487
2021.01.28;04:14:52;20,3;35,6;6,3;485
2021.01.28;04:15:10;20,3;35,6;6,3;480
2021.01.28;04:15:38;20,3;36,0;6,3;492
2021.01.28;04:15:57;20,3;35,5;6,2;480
2021.01.28;04:16:15;20,3;35,6;6,3;481
2021.01.28;04:16:33;20,3;35,5;6,2;482
2021.01.28;04:17:01;20,3;35,8;6,3;486
2021.01.28;04:17:19;20,3;35,2;6,2;475
2021.01.28;04:17:38;20,3;35,6;6,3;483
2021.01.28;04:17:56;20,3;35,9;6,3;479
2021.01.28;04:18:24;20,3;35,8;6,3;496
2021.01.28;04:18:42;20,3;35,5;6,2;484
2021.01.28;04:19:01;20,3;35,9;6,3;486
2021.01.28;04:19:19;20,3;35,2;6,2;486
2021.01.28;04:19:47;20,3;34,9;6,1;480
2021.01.28;04:20:05;20,3;35,5;6,2;478
2021.01.28;04:20:23;20,3;35,4;6,2;488
2021.01.28;04:20:42;20,3;35,5;6,2;491
2021.01.28;04:21:10;20,3;35,7;6,3;491
2021.01.28;04:21:28;20,3;35,6;6,3;482
2021.01.28;04:21:46;20,3;35,4;6,2;475
2021.01.28;04:22:05;20,3;35,4;6,2;481
2021.01.28;04:22:33;20,3;35,7;6,3;484
2021.01.28;04:22:51;20,3;35,5;6,2;484
2021.01.28;04:23:09;20,3;35,5;6,2;493
2021.01.28;04:23:27;20,3;35,5;6,2;482
2021.01.28;04:23:55;20,3;35,6;6,3;491
2021.01.28;04:24:14;20,3;35,6;6,3;486
2021.01.28;04:24:32;20,3;35,5;6,2;488
2021.01.28;04:24:50;20,3;35,7;6,3;482
2021.01.28;04:25:18;20,3;35,7;6,3;488
2021.01.28;04:25:36;20,3;35,5;6,2;488
2021.01.28;04:25:55;20,3;35,6;6,3;477
2021.01.28;04:26:13;20,3;35,6;6,3;490
2021.01.28;04:26:41;20,3;35,8;6,3;485
2021.01.28;04:26:59;20,3;35,9;6,3;491
2021.01.28;04:27:18;20,3;35,5;6,2;484
2021.01.28;04:27:36;20,3;35,6;6,3;485
2021.01.28;04:28:04;20,3;35,8;6,3;483
2021.01.28;04:28:22;20,3;35,6;6,3;480
2021.01.28;04:28:40;20,3;35,5;6,2;486
2021.01.28;04:28:59;20,3;34,6;6,1;483
2021.01.28;04:29:27;20,3;35,8;6,3;484
2021.01.28;04:29:45;20,3;35,7;6,3;477
2021.01.28;04:30:03;20,3;35,5;6,2;487
2021.01.28;04:30:22;20,3;35,5;6,2;484
2021.01.28;04:30:49;20,3;35,7;6,3;480
2021.01.28;04:31:08;20,3;35,9;6,3;475
2021.01.28;04:31:26;20,3;34,9;6,1;478
2021.01.28;04:31:44;20,3;35,7;6,3;478
2021.01.28;04:32:12;20,3;35,8;6,3;483
2021.01.28;04:32:31;20,3;35,5;6,2;477
2021.01.28;04:32:49;20,3;35,5;6,2;479
2021.01.28;04:33:07;20,3;35,4;6,2;478
2021.01.28;04:33:35;20,3;35,8;6,3;484
2021.01.28;04:33:53;20,3;35,5;6,2;478
2021.01.28;04:34:12;20,3;35,5;6,2;484
2021.01.28;04:34:30;20,3;35,5;6,2;486
2021.01.28;04:34:58;20,3;35,8;6,3;477
2021.01.28;04:35:16;20,3;35,6;6,3;482
2021.01.28;04:35:35;20,3;35,5;6,2;483
2021.01.28;04:35:53;20,3;35,6;6,3;482
2021.01.28;04:36:21;20,3;36,0;6,3;488
2021.01.28;04:36:39;20,3;35,7;6,3;489
2021.01.28;04:36:57;20,3;35,7;6,3;491
2021.01.28;04:37:16;20,3;35,8;6,3;478
2021.01.28;04:37:44;20,3;35,9;6,3;490
2021.01.28;04:38:02;20,3;35,8;6,3;515
2021.01.28;04:38:20;20,3;35,6;6,3;488
2021.01.28;04:38:39;20,3;35,5;6,2;476
2021.01.28;04:39:06;20,3;35,9;6,3;476
2021.01.28;04:39:25;20,3;35,9;6,3;482
2021.01.28;04:39:43;20,3;35,5;6,2;477
2021.01.28;04:40:01;20,3;35,6;6,3;476
2021.01.28;04:40:29;20,3;35,8;6,3;485
2021.01.28;04:40:48;20,3;35,9;6,3;483
2021.01.28;04:41:06;20,3;36,0;6,3;477
2021.01.28;04:41:24;20,3;35,9;6,3;487
2021.01.28;04:41:52;20,3;35,9;6,3;487
2021.01.28;04:42:10;20,3;35,7;6,3;484
2021.01.28;04:42:29;20,3;35,6;6,3;490
2021.01.28;04:42:47;20,3;35,6;6,3;487
2021.01.28;04:43:15;20,3;36,0;6,3;485
2021.01.28;04:43:33;20,3;35,6;6,3;490
2021.01.28;04:43:52;20,3;35,6;6,3;482
2021.01.28;04:44:10;20,3;35,6;6,3;482
2021.01.28;04:44:38;20,3;35,7;6,3;487
2021.01.28;04:44:56;20,3;35,7;6,3;484
2021.01.28;04:45:14;20,3;35,6;6,3;489
2021.01.28;04:45:33;20,3;35,6;6,3;484
2021.01.28;04:46:01;20,4;36,0;6,4;483
2021.01.28;04:46:19;20,3;34,6;6,1;484
2021.01.28;04:46:37;20,3;35,6;6,3;482
2021.01.28;04:46:56;20,3;35,5;6,2;484
2021.01.28;04:47:23;20,3;36,0;6,3;495
2021.01.28;04:47:42;20,3;35,7;6,3;484
2021.01.28;04:48:00;20,3;35,6;6,3;483
2021.01.28;04:48:18;20,4;35,9;6,4;482
2021.01.28;04:48:46;20,3;35,8;6,3;490
2021.01.28;04:49:05;20,3;35,6;6,3;471
2021.01.28;04:49:23;20,3;35,6;6,3;488
2021.01.28;04:49:41;20,3;35,8;6,3;488
2021.01.28;04:50:09;20,3;36,0;6,3;493
2021.01.28;04:50:27;20,3;35,7;6,3;488
2021.01.28;04:50:46;20,3;35,6;6,3;485
2021.01.28;04:51:04;20,3;35,6;6,3;492
2021.01.28;04:51:32;20,3;35,8;6,3;487
2021.01.28;04:51:50;20,3;35,7;6,3;496
2021.01.28;04:52:09;20,3;35,6;6,3;486
2021.01.28;04:52:27;20,3;35,7;6,3;492
2021.01.28;04:52:55;20,3;36,0;6,3;486
2021.01.28;04:53:13;20,3;35,8;6,3;493
2021.01.28;04:53:31;20,3;35,7;6,3;490
2021.01.28;04:53:50;20,3;35,8;6,3;484
2021.01.28;04:54:18;20,3;36,1;6,3;479
2021.01.28;04:54:36;20,3;35,8;6,3;487
2021.01.28;04:54:54;20,3;35,7;6,3;489
2021.01.28;04:55:13;20,3;35,6;6,3;484
2021.01.28;04:55:40;20,4;35,9;6,4;489
2021.01.28;04:55:59;20,3;35,7;6,3;499
2021.01.28;04:56:17;20,3;35,7;6,3;485
2021.01.28;04:56:35;20,3;35,6;6,3;495
2021.01.28;04:57:03;20,3;35,9;6,3;494
2021.01.28;04:57:22;20,3;35,8;6,3;488
2021.01.28;04:57:40;20,3;35,6;6,3;482
2021.01.28;04:57:58;20,3;35,6;6,3;492
2021.01.28;04:58:26;20,3;35,8;6,3;495
2021.01.28;04:58:44;20,3;35,7;6,3;491
2021.01.28;04:59:03;20,3;35,7;6,3;487
2021.01.28;04:59:21;20,3;35,7;6,3;491
2021.01.28;04:59:49;20,4;35,9;6,4;521
2021.01.28;05:00:07;20,3;35,8;6,3;489
2021.01.28;05:00:26;20,3;35,8;6,3;494
2021.01.28;05:00:44;20,3;35,7;6,3;489
2021.01.28;05:01:12;20,3;36,1;6,3;492
2021.01.28;05:01:30;20,3;35,8;6,3;490
2021.01.28;05:01:48;20,3;35,6;6,3;492
2021.01.28;05:02:07;20,3;35,7;6,3;491
2021.01.28;05:02:35;20,3;36,0;6,3;487
2021.01.28;05:02:53;20,3;35,8;6,3;489
2021.01.28;05:03:11;20,3;35,7;6,3;494
2021.01.28;05:03:29;20,3;35,7;6,3;491
2021.01.28;05:03:57;20,3;35,9;6,3;492
2021.01.28;05:04:16;20,3;35,7;6,3;487
2021.01.28;05:04:34;20,3;35,8;6,3;493
2021.01.28;05:04:52;20,4;35,7;6,3;487
2021.01.28;05:05:20;20,3;36,0;6,3;484
2021.01.28;05:05:39;20,3;35,8;6,3;494
2021.01.28;05:05:57;20,3;35,7;6,3;487
2021.01.28;05:06:15;20,4;35,7;6,3;493
2021.01.28;05:06:43;20,3;36,0;6,3;484
2021.01.28;05:07:01;20,3;35,8;6,3;495
2021.01.28;05:07:20;20,3;35,9;6,3;525
2021.01.28;05:07:38;20,3;35,6;6,3;503
2021.01.28;05:08:06;20,3;35,3;6,2;494
2021.01.28;05:08:24;20,3;35,7;6,3;498
2021.01.28;05:08:42;20,3;35,7;6,3;488
2021.01.28;05:09:01;20,3;35,7;6,3;490
2021.01.28;05:09:29;20,3;36,0;6,3;492
2021.01.28;05:09:47;20,3;35,8;6,3;497
2021.01.28;05:10:05;20,4;35,7;6,3;487
2021.01.28;05:10:24;20,4;35,6;6,3;492
2021.01.28;05:10:52;20,3;35,7;6,3;498
2021.01.28;05:11:10;20,3;35,7;6,3;487
2021.01.28;05:11:28;20,4;35,8;6,3;494
2021.01.28;05:11:46;20,3;35,7;6,3;494
2021.01.28;05:12:14;20,3;36,0;6,3;496
2021.01.28;05:12:33;20,3;35,7;6,3;521
2021.01.28;05:12:51;20,3;35,6;6,3;495
2021.01.28;05:13:09;20,3;35,7;6,3;495
2021.01.28;05:13:37;20,3;35,9;6,3;486
2021.01.28;05:13:55;20,4;35,8;6,3;493
2021.01.28;05:14:14;20,4;35,7;6,3;530
2021.01.28;05:14:32;20,3;35,6;6,3;492
2021.01.28;05:15:00;20,3;36,0;6,3;487
2021.01.28;05:15:18;20,3;35,7;6,3;499
2021.01.28;05:15:37;20,3;35,6;6,3;495
2021.01.28;05:15:55;20,3;35,6;6,3;533
2021.01.28;05:16:23;20,3;36,0;6,3;492
2021.01.28;05:16:41;20,3;35,7;6,3;499
2021.01.28;05:16:59;20,3;35,7;6,3;478
2021.01.28;05:17:18;20,4;35,7;6,3;484
2021.01.28;05:17:46;20,4;36,1;6,4;485
2021.01.28;05:18:04;20,3;35,8;6,3;490
2021.01.28;05:18:22;20,3;35,6;6,3;492
2021.01.28;05:18:41;20,3;35,6;6,3;493
2021.01.28;05:19:09;20,4;35,8;6,3;478
2021.01.28;05:19:27;20,3;35,7;6,3;484
2021.01.28;05:19:45;20,3;35,7;6,3;491
2021.01.28;05:20:03;20,4;35,7;6,3;492
2021.01.28;05:20:31;20,3;35,9;6,3;495
2021.01.28;05:20:50;20,4;35,8;6,3;491
2021.01.28;05:21:08;20,4;35,7;6,3;501
2021.01.28;05:21:27;20,3;35,8;6,3;497
2021.01.28;05:21:55;20,3;36,0;6,3;490
2021.01.28;05:22:13;20,4;35,8;6,3;502
2021.01.28;05:22:32;20,3;35,6;6,3;491
2021.01.28;05:22:50;20,3;35,6;6,3;510
2021.01.28;05:23:18;20,3;36,0;6,3;495
2021.01.28;05:23:36;20,3;35,7;6,3;500
2021.01.28;05:23:54;20,3;35,7;6,3;496
2021.01.28;05:24:13;20,3;35,7;6,3;498
2021.01.28;05:24:41;20,3;35,9;6,3;489
2021.01.28;05:24:59;20,3;35,8;6,3;498
2021.01.28;05:25:17;20,3;35,9;6,3;496
2021.01.28;05:25:36;20,3;35,8;6,3;496
2021.01.28;05:26:03;20,3;34,8;6,1;500
2021.01.28;05:26:22;20,3;35,7;6,3;495
2021.01.28;05:26:40;20,3;35,7;6,3;487
2021.01.28;05:26:58;20,4;35,7;6,3;490
2021.01.28;05:27:26;20,3;35,7;6,3;499
2021.01.28;05:27:45;20,4;36,0;6,4;499
2021.01.28;05:28:03;20,4;35,7;6,3;500
2021.01.28;05:28:21;20,3;35,7;6,3;495
2021.01.28;05:28:49;20,3;36,0;6,3;493
2021.01.28;05:29:08;20,3;35,8;6,3;495
2021.01.28;05:29:26;20,3;35,4;6,2;502
2021.01.28;05:29:44;20,3;35,8;6,3;498
2021.01.28;05:30:12;20,3;34,8;6,1;496
2021.01.28;05:30:30;20,3;35,7;6,3;493
2021.01.28;05:30:49;20,3;35,6;6,3;500
2021.01.28;05:31:07;20,3;35,6;6,3;499
2021.01.28;05:31:35;20,4;36,0;6,4;506
2021.01.28;05:31:53;20,3;35,7;6,3;501
2021.01.28;05:32:11;20,3;35,6;6,3;497
2021.01.28;05:32:30;20,3;35,8;6,3;501
2021.01.28;05:32:58;20,4;36,1;6,4;503
2021.01.28;05:33:16;20,4;35,8;6,3;496
2021.01.28;05:33:34;20,4;35,7;6,3;495
2021.01.28;05:33:53;20,4;35,7;6,3;504
2021.01.28;05:34:21;20,3;35,8;6,3;497
2021.01.28;05:34:39;20,3;35,8;6,3;494
2021.01.28;05:34:57;20,4;36,0;6,4;501
2021.01.28;05:35:16;20,3;35,6;6,3;501
2021.01.28;05:35:43;20,4;35,9;6,4;492
2021.01.28;05:36:02;20,3;35,6;6,3;494
2021.01.28;05:36:20;20,4;36,1;6,4;496
2021.01.28;05:36:38;20,3;35,8;6,3;494
2021.01.28;05:37:07;20,3;35,9;6,3;502
2021.01.28;05:37:25;20,3;35,7;6,3;493
2021.01.28;05:37:43;20,4;35,9;6,4;503
2021.01.28;05:38:01;20,4;35,7;6,3;505
2021.01.28;05:38:29;20,4;35,9;6,4;496
2021.01.28;05:38:48;20,4;34,8;6,2;500
2021.01.28;05:39:06;20,4;35,8;6,3;495
2021.01.28;05:39:24;20,3;35,9;6,3;493
2021.01.28;05:39:52;20,4;35,9;6,4;503
2021.01.28;05:40:11;20,3;35,7;6,3;503
2021.01.28;05:40:29;20,4;35,7;6,3;507
2021.01.28;05:40:47;20,3;36,0;6,3;497
2021.01.28;05:41:15;20,3;35,9;6,3;498
2021.01.28;05:41:33;20,3;35,8;6,3;502
2021.01.28;05:41:52;20,3;35,7;6,3;502
2021.01.28;05:42:10;20,3;36,0;6,3;503
2021.01.28;05:42:38;20,4;35,9;6,4;502
2021.01.28;05:42:56;20,4;35,7;6,3;499
2021.01.28;05:43:14;20,4;35,8;6,3;504
2021.01.28;05:43:33;20,4;35,7;6,3;500
2021.01.28;05:44:01;20,4;36,0;6,4;495
2021.01.28;05:44:20;20,3;35,7;6,3;510
2021.01.28;05:44:38;20,4;35,6;6,3;494
2021.01.28;05:44:56;20,3;34,7;6,1;505
2021.01.28;05:45:24;20,4;36,0;6,4;492
2021.01.28;05:45:42;20,3;35,6;6,3;497
2021.01.28;05:46:01;20,4;35,7;6,3;505
2021.01.28;05:46:19;20,4;35,3;6,2;503
2021.01.28;05:46:47;20,4;34,7;6,1;498
2021.01.28;05:47:05;20,3;35,7;6,3;505
2021.01.28;05:47:24;20,3;35,5;6,2;503
2021.01.28;05:47:42;20,4;35,6;6,3;490
2021.01.28;05:48:10;20,4;36,0;6,4;496
2021.01.28;05:48:28;20,4;35,7;6,3;508
2021.01.28;05:48:46;20,4;35,6;6,3;492
2021.01.28;05:49:05;20,3;35,7;6,3;510
2021.01.28;05:49:33;20,3;35,9;6,3;498
2021.01.28;05:49:51;20,3;35,7;6,3;505
2021.01.28;05:50:09;20,4;35,6;6,3;503
2021.01.28;05:50:28;20,3;35,5;6,2;488
2021.01.28;05:50:55;20,3;34,5;6,1;500
2021.01.28;05:51:14;20,3;35,7;6,3;501
2021.01.28;05:51:32;20,4;36,0;6,4;498
2021.01.28;05:51:50;20,3;35,8;6,3;496
2021.01.28;05:52:18;20,4;35,7;6,3;498
2021.01.28;05:52:37;20,4;35,8;6,3;496
2021.01.28;05:52:55;20,3;35,6;6,3;500
2021.01.28;05:53:13;20,4;35,6;6,3;488
2021.01.28;05:53:41;20,4;35,6;6,3;491
2021.01.28;05:53:59;20,4;35,6;6,3;494
2021.01.28;05:54:18;20,4;35,5;6,3;488
