Uhrzeit, T-DHT22, FR-DHT22, FA-DHT22, CO2-CCS811, CO2-SGP30, CO2-PASCO2
15:45:03, 26.9, 29.1, 7.5, 1071
15:45:19, 26.9, 29.2, 7.5, 447
15:45:34, 27.0, 29.0, 7.5, 4364
15:45:49, 26.9, 29.7, 7.6, 403

cd
