Datum; Uhrzeit; T-DHT22; FR-DHT22; FA-DHT22; CO2-CCS811; CO2-SGP30; CO2-PASCO2
2020.11.25;16:24:49; 26.5;32.6;8.2;400;
2020.11.25;16:25:04; 26.5;32.9;8.2;405;
2020.11.25;16:25:27; 26.5;33.8;8.5;407;
2020.11.25;16:25:42; 26.4;33.2;8.3;447;
2020.11.25;16:25:57; 26.5;32.9;8.2;400;
2020.11.25;16:26:13; 26.4;33.1;8.2;423;
2020.11.25;16:26:35; 26.4;33.5;8.3;422;
2020.11.25;16:26:50; 26.4;33.5;8.3;400;
2020.11.25;16:27:05; 26.4;33.2;8.3;470;
2020.11.25;16:27:21; 26.4;33.2;8.3;400;
2020.11.25;16:27:43; 26.4;33.8;8.4;402;
2020.11.25;16:27:58; 26.4;33.9;8.4;407;
2020.11.25;16:28:14; 26.3;33.0;8.2;402;
2020.11.25;16:28:29; 26.3;33.3;8.2;418;
2020.11.25;16:28:51; 26.4;33.1;8.2;400;
2020.11.25;16:29:07; 26.4;33.6;8.4;418;
2020.11.25;16:29:22; 26.3;33.1;8.2;423;
2020.11.25;16:29:37; 26.4;33.2;8.3;403;
2020.11.25;16:30:00; 26.2;34.0;8.4;408;
2020.11.25;16:30:15; 26.3;33.9;8.4;411;
2020.11.25;16:30:30; 26.3;33.1;8.2;408;
2020.11.25;16:30:46; 26.3;33.4;8.3;426;
2020.11.25;16:31:08; 26.2;34.3;8.4;418;
2020.11.25;16:31:23; 26.2;33.9;8.4;424;
2020.11.25;16:31:39; 26.3;33.3;8.2;432;
2020.11.25;16:31:54; 26.3;33.7;8.3;414;
2020.11.25;16:32:16; 26.2;34.3;8.4;450;
2020.11.25;16:32:32; 26.2;34.1;8.4;451;
2020.11.25;16:32:47; 26.2;33.3;8.2;407;
2020.11.25;16:33:02; 26.2;33.9;8.4;475;
2020.11.25;16:33:25; 26.2;34.3;8.4;433;
2020.11.25;16:33:40; 26.2;34.0;8.4;451;
2020.11.25;16:33:55; 26.2;33.7;8.3;414;
2020.11.25;16:34:11; 26.2;33.6;8.3;438;
2020.11.25;16:34:33; 26.2;34.3;8.4;413;
2020.11.25;16:34:48; 26.2;33.9;8.4;409;
2020.11.25;16:35:04; 26.1;33.7;8.3;411;
2020.11.25;16:35:19; 26.1;33.7;8.3;425;
2020.11.25;16:35:41; 26.2;34.2;8.4;415;
2020.11.25;16:35:57; 26.1;34.3;8.4;413;
2020.11.25;16:36:12; 26.1;33.4;8.2;422;
2020.11.25;16:36:27; 26.1;33.9;8.3;400;
2020.11.25;16:36:49; 26.1;33.6;8.2;410;
2020.11.25;16:37:05; 26.1;34.7;8.5;417;
2020.11.25;16:37:20; 26.1;33.6;8.2;400;
2020.11.25;16:37:35; 26.1;34.8;8.5;408;
2020.11.25;16:37:58; 26.1;33.8;8.3;426;
2020.11.25;16:38:13; 26.1;34.2;8.4;425;
2020.11.25;16:38:28; 26.0;33.7;8.2;427;
2020.11.25;16:38:44; 26.1;34.3;8.4;413;
2020.11.25;16:39:06; 26.1;33.6;8.2;410;
2020.11.25;16:39:21; 26.1;34.4;8.4;413;
2020.11.25;16:39:37; 26.1;33.8;8.3;413;
2020.11.25;16:39:52; 26.1;35.0;8.6;402;
2020.11.25;16:40:14; 26.0;34.5;8.4;418;
2020.11.25;16:40:30; 26.1;34.4;8.4;405;
2020.11.25;16:40:45; 26.0;34.0;8.3;400;
2020.11.25;16:41:00; 26.0;34.1;8.3;400;
2020.11.25;16:41:23; 26.1;33.9;8.3;408;
2020.11.25;16:41:38; 25.9;34.3;8.3;421;
2020.11.25;16:41:53; 26.0;34.4;8.4;406;
2020.11.25;16:42:09; 26.0;34.1;8.3;400;
2020.11.25;16:42:31; 25.9;34.8;8.4;415;
2020.11.25;16:42:46; 26.0;34.4;8.4;463;
2020.11.25;16:43:02; 26.0;34.1;8.3;405;
2020.11.25;16:43:17; 25.9;33.9;8.2;408;
2020.11.25;16:43:39; 26.0;34.3;8.4;433;
2020.11.25;16:43:55; 25.9;34.3;8.3;403;
2020.11.25;16:44:10; 26.1;34.4;8.4;410;
2020.11.25;16:44:25; 26.0;34.1;8.3;439;
2020.11.25;16:44:47; 26.0;35.1;8.5;413;
2020.11.25;16:45:03; 25.9;34.9;8.5;415;
2020.11.25;16:45:18; 25.9;33.8;8.2;436;
2020.11.25;16:45:34; 25.9;34.1;8.3;472;
2020.11.25;16:45:56; 25.9;35.0;8.5;407;
2020.11.25;16:46:11; 25.9;34.6;8.4;407;
2020.11.25;16:46:26; 25.9;34.3;8.3;400;
2020.11.25;16:46:42; 25.9;34.0;8.2;420;
2020.11.25;16:47:04; 25.9;34.8;8.4;405;
2020.11.25;16:47:19; 25.8;34.6;8.3;408;
2020.11.25;16:47:35; 25.9;34.3;8.3;411;
2020.11.25;16:47:50; 25.9;35.3;8.6;406;
2020.11.25;16:48:12; 25.9;34.7;8.4;425;
2020.11.25;16:48:28; 25.8;34.8;8.4;409;
2020.11.25;16:48:43; 25.9;34.2;8.3;428;
2020.11.25;16:48:58; 25.8;34.1;8.2;428;
2020.11.25;16:49:21; 25.8;33.9;8.2;425;
2020.11.25;16:49:36; 25.8;34.8;8.4;420;
2020.11.25;16:49:51; 25.8;34.0;8.2;400;
2020.11.25;16:50:07; 25.8;34.3;8.3;420;
2020.11.25;16:50:29; 25.8;34.8;8.4;403;
2020.11.25;16:50:44; 25.8;34.6;8.3;400;
2020.11.25;16:51:00; 25.8;34.3;8.3;409;
2020.11.25;16:51:15; 25.8;34.3;8.3;413;
2020.11.25;16:51:37; 25.8;34.8;8.4;454;
2020.11.25;16:51:53; 25.8;34.9;8.4;400;
2020.11.25;16:52:08; 25.8;34.1;8.2;416;
2020.11.25;16:52:23; 25.8;34.2;8.2;439;
2020.11.25;16:52:46; 25.8;35.2;8.5;422;
2020.11.25;16:53:01; 25.8;34.6;8.3;417;
2020.11.25;16:53:16; 25.8;34.5;8.3;434;
2020.11.25;16:53:32; 25.8;34.5;8.3;425;
2020.11.25;16:53:54; 25.8;35.0;8.4;406;
2020.11.25;16:54:09; 25.8;34.8;8.4;434;
2020.11.25;16:54:25; 25.8;34.1;8.2;445;
2020.11.25;16:54:40; 25.8;34.1;8.2;406;
2020.11.25;16:55:02; 25.8;35.0;8.4;406;
2020.11.25;16:55:18; 25.8;34.6;8.3;435;
2020.11.25;16:55:33; 25.8;34.3;8.3;405;
2020.11.25;16:55:48; 25.7;34.0;8.1;411;
2020.11.25;16:56:10; 25.8;34.1;8.2;414;
2020.11.25;16:56:26; 25.7;35.0;8.4;421;
2020.11.25;16:56:41; 25.8;34.5;8.3;406;
2020.11.25;16:56:56; 25.7;34.1;8.2;400;
2020.11.25;16:57:19; 25.7;35.2;8.4;427;
2020.11.25;16:57:34; 25.7;34.9;8.4;426;
2020.11.25;16:57:49; 25.7;34.7;8.3;403;
2020.11.25;16:58:05; 25.7;34.6;8.3;408;
2020.11.25;16:58:27; 25.7;35.1;8.4;400;
2020.11.25;16:58:42; 25.7;34.5;8.3;402;
2020.11.25;16:58:58; 25.7;35.5;8.5;400;
2020.11.25;16:59:13; 25.7;35.5;8.5;409;
2020.11.25;16:59:35; 25.7;35.1;8.4;455;
2020.11.25;16:59:51; 25.7;35.0;8.4;408;
2020.11.25;17:00:06; 25.8;34.6;8.3;439;
2020.11.25;17:00:21; 25.7;34.8;8.3;403;
2020.11.25;17:00:44; 25.7;35.5;8.5;439;
2020.11.25;17:00:59; 25.8;35.2;8.5;409;
2020.11.25;17:01:14; 25.7;34.7;8.3;452;
2020.11.25;17:01:30; 25.8;34.8;8.4;443;
2020.11.25;17:01:52; 25.7;35.4;8.5;405;
2020.11.25;17:02:07; 25.7;35.1;8.4;420;
2020.11.25;17:02:23; 25.6;34.3;8.2;423;
2020.11.25;17:02:38; 25.7;34.8;8.3;403;
2020.11.25;17:03:00; 25.7;35.1;8.4;413;
2020.11.25;17:03:15; 25.6;34.9;8.3;415;
2020.11.25;17:03:31; 25.7;34.5;8.3;403;
2020.11.25;17:03:46; 25.7;35.1;8.4;409;
2020.11.25;17:04:08; 25.6;35.6;8.5;420;
2020.11.25;17:04:24; 25.6;34.7;8.3;439;
2020.11.25;17:04:39; 25.7;34.4;8.2;408;
2020.11.25;17:04:54; 25.7;34.6;8.3;405;
2020.11.25;17:05:17; 25.6;35.5;8.5;420;
2020.11.25;17:05:32; 25.6;34.8;8.3;407;
2020.11.25;17:05:47; 25.7;34.6;8.3;400;
2020.11.25;17:06:03; 25.6;34.9;8.3;400;
2020.11.25;17:06:25; 25.7;34.8;8.3;461;
2020.11.25;17:06:40; 25.6;35.3;8.4;413;
2020.11.25;17:06:56; 25.6;34.4;8.2;406;
2020.11.25;17:07:11; 25.6;35.2;8.4;405;
2020.11.25;17:07:33; 25.6;35.4;8.4;487;
2020.11.25;17:07:49; 25.6;35.0;8.3;400;
